Info 0    [17:22:54.085] Starting TS Server
Info 1137 [17:40:38.392] Different program with same set of files
Info 1138 [17:40:38.392] getCompletionData: Get current token: 0.021114349365234375
Info 1139 [17:40:38.392] getCompletionData: Is inside comment: 0.008021354675292969
Info 1140 [17:40:38.392] getCompletionData: Get previous token: 0.029763221740722656
Info 1141 [17:40:38.392] getCompletionsAtPosition: isCompletionListBlocker: 0.004824638366699219
Info 1142 [17:40:38.392] getCompletionData: Semantic work: 0.06562328338623047
Info 1143 [17:40:38.393] getCompletionData: Get current token: 0.009297370910644531
Info 1144 [17:40:38.393] getCompletionData: Is inside comment: 0.003627777099609375
Info 1145 [17:40:38.393] getCompletionData: Get previous token: 0.021239280700683594
Info 1146 [17:40:38.393] getCompletionsAtPosition: isCompletionListBlocker: 0.003937721252441406
Info 1147 [17:40:38.393] getCompletionData: Semantic work: 0.4020662307739258
Info 1148 [17:40:39.364] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1149 [17:40:39.373] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 229 structureChanged: false structureIsReused:: Completely Elapsed: 8.761838912963867ms
Info 1150 [17:40:39.373] Different program with same set of files
Info 1151 [17:40:39.373] getCompletionData: Get current token: 0.007832527160644531
Info 1152 [17:40:39.373] getCompletionData: Is inside comment: 0.003360748291015625
Info 1153 [17:40:39.373] getCompletionData: Get previous token: 0.04214668273925781
Info 1154 [17:40:39.374] getCompletionsAtPosition: isCompletionListBlocker: 0.10451507568359375
Info 1155 [17:40:39.374] getCompletionData: Semantic work: 0.03135395050048828
Info 1156 [17:40:39.374] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.11230659484863281
Info 1157 [17:40:39.694] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1158 [17:40:39.702] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 230 structureChanged: false structureIsReused:: Completely Elapsed: 7.807882308959961ms
Info 1159 [17:40:39.702] Different program with same set of files
Info 1160 [17:40:40.523] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1161 [17:40:40.531] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 231 structureChanged: false structureIsReused:: Completely Elapsed: 7.422520637512207ms
Info 1162 [17:40:40.531] Different program with same set of files
Info 1163 [17:40:40.558] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1164 [17:40:40.562] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 232 structureChanged: false structureIsReused:: Completely Elapsed: 3.8776283264160156ms
Info 1165 [17:40:40.562] Different program with same set of files
Info 1166 [17:40:41.104] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1167 [17:40:41.111] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 233 structureChanged: false structureIsReused:: Completely Elapsed: 7.107969284057617ms
Info 1168 [17:40:41.111] Different program with same set of files
Info 1169 [17:40:42.130] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1170 [17:40:42.137] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 234 structureChanged: false structureIsReused:: Completely Elapsed: 7.198914527893066ms
Info 1171 [17:40:42.137] Different program with same set of files
Info 1172 [17:40:42.908] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1173 [17:40:42.914] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 235 structureChanged: false structureIsReused:: Completely Elapsed: 5.890511512756348ms
Info 1174 [17:40:42.914] Different program with same set of files
Info 1175 [17:40:46.863] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1176 [17:40:46.869] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 236 structureChanged: false structureIsReused:: Completely Elapsed: 6.647625923156738ms
Info 1177 [17:40:46.870] Different program with same set of files
Info 1178 [17:40:47.614] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1179 [17:40:47.621] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 237 structureChanged: false structureIsReused:: Completely Elapsed: 6.502355575561523ms
Info 1180 [17:40:47.621] Different program with same set of files
Info 1181 [17:40:47.622] getCompletionData: Get current token: 0.009270668029785156
Info 1182 [17:40:47.622] getCompletionData: Is inside comment: 0.02913665771484375
Info 1183 [17:40:47.622] getCompletionData: Get previous token: 0.036416053771972656
Info 1184 [17:40:47.622] getCompletionsAtPosition: isCompletionListBlocker: 0.0075969696044921875
Info 1185 [17:40:47.628] getExportInfoMap: cache hit
Info 1186 [17:40:47.628] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1187 [17:40:47.628] collectAutoImports: response is complete
Info 1188 [17:40:47.628] collectAutoImports: 0.17266082763671875
Info 1189 [17:40:47.628] getCompletionData: Semantic work: 6.226972579956055
Info 1190 [17:40:47.640] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 11.958222389221191
Info 1191 [17:40:47.646] getCompletionData: Get current token: 0.005057334899902344
Info 1192 [17:40:47.646] getCompletionData: Is inside comment: 0.022748947143554688
Info 1193 [17:40:47.646] getCompletionData: Get previous token: 0.02189922332763672
Info 1194 [17:40:47.646] getCompletionsAtPosition: isCompletionListBlocker: 0.005260467529296875
Info 1195 [17:40:47.648] getExportInfoMap: cache hit
Info 1196 [17:40:47.649] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1197 [17:40:47.649] collectAutoImports: response is complete
Info 1198 [17:40:47.649] collectAutoImports: 0.08923625946044922
Info 1199 [17:40:47.649] getCompletionData: Semantic work: 2.8434982299804688
Info 1200 [17:40:47.655] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.785041809082031
Info 1201 [17:40:47.952] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1202 [17:40:47.955] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 238 structureChanged: false structureIsReused:: Completely Elapsed: 2.43349552154541ms
Info 1203 [17:40:47.955] Different program with same set of files
Info 1204 [17:40:47.955] getCompletionData: Get current token: 0.0037431716918945312
Info 1205 [17:40:47.955] getCompletionData: Is inside comment: 0.011640548706054688
Info 1206 [17:40:47.955] getCompletionData: Get previous token: 0.01762104034423828
Info 1207 [17:40:47.955] getCompletionsAtPosition: isCompletionListBlocker: 0.00395965576171875
Info 1208 [17:40:47.956] getCompletionData: Semantic work: 0.510807991027832
Info 1209 [17:40:47.956] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.6326570510864258
Info 1210 [17:40:48.972] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1211 [17:40:48.984] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 239 structureChanged: false structureIsReused:: Completely Elapsed: 11.612295150756836ms
Info 1212 [17:40:48.984] Different program with same set of files
Info 1213 [17:40:48.985] getCompletionData: Get current token: 0.010962486267089844
Info 1214 [17:40:48.985] getCompletionData: Is inside comment: 0.042098045349121094
Info 1215 [17:40:48.985] getCompletionData: Get previous token: 0.11166763305664062
Info 1216 [17:40:48.986] getCompletionsAtPosition: isCompletionListBlocker: 0.019722938537597656
Info 1217 [17:40:48.991] getExportInfoMap: cache hit
Info 1218 [17:40:48.991] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1219 [17:40:48.991] collectAutoImports: response is complete
Info 1220 [17:40:48.991] collectAutoImports: 0.1328134536743164
Info 1221 [17:40:48.991] getCompletionData: Semantic work: 5.4483184814453125
Info 1222 [17:40:49.005] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 12.571089744567871
Info 1223 [17:40:49.008] getCompletionData: Get current token: 0.0071659088134765625
Info 1224 [17:40:49.008] getCompletionData: Is inside comment: 0.024580001831054688
Info 1225 [17:40:49.008] getCompletionData: Get previous token: 0.02754497528076172
Info 1226 [17:40:49.008] getCompletionsAtPosition: isCompletionListBlocker: 0.013239860534667969
Info 1227 [17:40:49.011] getExportInfoMap: cache hit
Info 1228 [17:40:49.011] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1229 [17:40:49.011] collectAutoImports: response is complete
Info 1230 [17:40:49.011] collectAutoImports: 0.08809947967529297
Info 1231 [17:40:49.012] getCompletionData: Semantic work: 3.533723831176758
Info 1232 [17:40:49.020] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.494664192199707
Info 1233 [17:40:49.197] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1234 [17:40:49.200] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 240 structureChanged: false structureIsReused:: Completely Elapsed: 3.505033493041992ms
Info 1235 [17:40:49.200] Different program with same set of files
Info 1236 [17:40:49.838] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1237 [17:40:49.846] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 241 structureChanged: false structureIsReused:: Completely Elapsed: 8.144575119018555ms
Info 1238 [17:40:49.846] Different program with same set of files
Info 1239 [17:41:26.452] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1240 [17:41:26.464] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 242 structureChanged: false structureIsReused:: Completely Elapsed: 11.31824779510498ms
Info 1241 [17:41:26.464] Different program with same set of files
Info 1242 [17:41:26.464] getCompletionData: Get current token: 0.015970230102539062
Info 1243 [17:41:26.464] getCompletionData: Is inside comment: 0.032340049743652344
Info 1244 [17:41:26.464] getCompletionData: Get previous token: 0.039404869079589844
Info 1245 [17:41:26.465] getCompletionsAtPosition: isCompletionListBlocker: 0.018510818481445312
Info 1246 [17:41:26.473] getExportInfoMap: cache hit
Info 1247 [17:41:26.473] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1248 [17:41:26.473] collectAutoImports: response is complete
Info 1249 [17:41:26.473] collectAutoImports: 0.07742118835449219
Info 1250 [17:41:26.473] getCompletionData: Semantic work: 8.691282272338867
Info 1251 [17:41:26.485] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 11.988302230834961
Info 1252 [17:41:26.490] getCompletionData: Get current token: 0.0062427520751953125
Info 1253 [17:41:26.490] getCompletionData: Is inside comment: 0.015796661376953125
Info 1254 [17:41:26.490] getCompletionData: Get previous token: 0.020958900451660156
Info 1255 [17:41:26.490] getCompletionsAtPosition: isCompletionListBlocker: 0.011956214904785156
Info 1256 [17:41:26.493] getExportInfoMap: cache hit
Info 1257 [17:41:26.494] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1258 [17:41:26.494] collectAutoImports: response is complete
Info 1259 [17:41:26.494] collectAutoImports: 0.09949970245361328
Info 1260 [17:41:26.494] getCompletionData: Semantic work: 3.8608484268188477
Info 1261 [17:41:26.502] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.751736640930176
Info 1262 [17:41:26.608] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1263 [17:41:26.615] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 243 structureChanged: false structureIsReused:: Completely Elapsed: 6.307499885559082ms
Info 1264 [17:41:26.615] Different program with same set of files
Info 1265 [17:41:26.615] getCompletionData: Get current token: 0.0037794113159179688
Info 1266 [17:41:26.615] getCompletionData: Is inside comment: 0.011845588684082031
Info 1267 [17:41:26.615] getCompletionData: Get previous token: 0.02959156036376953
Info 1268 [17:41:26.615] getCompletionsAtPosition: isCompletionListBlocker: 0.012265205383300781
Info 1269 [17:41:26.619] getExportInfoMap: cache hit
Info 1270 [17:41:26.620] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1271 [17:41:26.620] collectAutoImports: response is complete
Info 1272 [17:41:26.620] collectAutoImports: 0.10202980041503906
Info 1273 [17:41:26.620] getCompletionData: Semantic work: 4.527037620544434
Info 1274 [17:41:26.626] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.105355262756348
Info 1275 [17:41:26.766] getCompletionData: Get current token: 0.004057884216308594
Info 1276 [17:41:26.766] getCompletionData: Is inside comment: 0.013417243957519531
Info 1277 [17:41:26.766] getCompletionData: Get previous token: 0.020040512084960938
Info 1278 [17:41:26.766] getCompletionsAtPosition: isCompletionListBlocker: 0.011088371276855469
Info 1279 [17:41:26.769] getExportInfoMap: cache hit
Info 1280 [17:41:26.770] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1281 [17:41:26.770] collectAutoImports: response is complete
Info 1282 [17:41:26.770] collectAutoImports: 0.4474754333496094
Info 1283 [17:41:26.770] getCompletionData: Semantic work: 3.668759346008301
Info 1284 [17:41:26.774] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.369034767150879
Info 1285 [17:41:26.896] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1286 [17:41:26.899] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 244 structureChanged: false structureIsReused:: Completely Elapsed: 3.468024253845215ms
